话题id,话题,热度值,发布视频量,播放量,稿均播放量,话题创建时间,话题时间热度键值对,差分值,趋势
1.75E+15,关姐聊情感,77,118,5671503,48063,2022/9/28 8:41,"[('20240906', 81), ('20240907', 21), ('20240908', 39), ('20240909', 21), ('20240910', 39), ('20240911', 22), ('20240912', 39), ('20240914', 55), ('20240915', 22), ('20240916', 56), ('20240917', 39), ('20240918', 45), ('20240919', 68)]",-13,整体下降趋势
1.78E+15,抖音名人在抖音,23,1,306413,306413,2023/12/5 9:56,"[('20240907', 35), ('20240909', 21), ('20240912', 21), ('20240914', 21), ('20240915', 21), ('20240916', 21), ('20240917', 21), ('20240919', 22)]",-13,整体下降趋势
1.63E+15,不标新立异,127,3,904587,301529,2019/5/30 13:08,"[('20240906', 44), ('20240907', 44), ('20240908', 36), ('20240909', 50), ('20240910', 25), ('20240911', 23), ('20240912', 30), ('20240913', 29), ('20240914', 49), ('20240915', 22), ('20240916', 37), ('20240917', 30), ('20240918', 65), ('20240919', 31)]",-13,整体下降趋势
1.69E+15,无需繁杂,67,3,2052147,684049,2020/12/16 9:32,"[('20240906', 35), ('20240907', 21), ('20240908', 22), ('20240909', 28), ('20240910', 29), ('20240911', 21), ('20240912', 28), ('20240913', 35), ('20240914', 29), ('20240915', 30), ('20240916', 29), ('20240917', 28), ('20240918', 23), ('20240919', 22)]",-13,整体下降趋势
1.72E+15,内在信念,95,14,107615,7686,2022/2/15 23:19,"[('20240906', 35), ('20240907', 33), ('20240908', 42), ('20240909', 57), ('20240910', 55), ('20240911', 56), ('20240912', 36), ('20240913', 33), ('20240914', 45), ('20240915', 49), ('20240916', 34), ('20240917', 22), ('20240918', 22), ('20240919', 22)]",-13,整体下降趋势
1.73E+15,乐享计划,659,266,589663,2216,2022/4/1 3:24,"[('20240906', 89), ('20240907', 93), ('20240908', 100), ('20240909', 182), ('20240910', 106), ('20240910', 0), ('20240911', 102), ('20240912', 144), ('20240913', 127), ('20240914', 360), ('20240914', 0), ('20240915', 217), ('20240916', 148), ('20240917', 249), ('20240918', 98), ('20240919', 75)]",-14,整体下降趋势
1.67E+15,臻酒堂,302,173,13322662,77009,2020/8/6 12:01,"[('20240906', 226), ('20240907', 356), ('20240908', 268), ('20240909', 250), ('20240910', 214), ('20240911', 182), ('20240912', 260), ('20240913', 262), ('20240914', 189), ('20240915', 169), ('20240916', 187), ('20240917', 202), ('20240918', 184), ('20240919', 212)]",-14,整体下降趋势
1.73E+15,房琪完全体现了读书的重要性,243,2494,62092719,24896,2022/4/29 15:21,"[('20240906', 108), ('20240907', 153), ('20240908', 90), ('20240909', 195), ('20240910', 173), ('20240911', 144), ('20240912', 112), ('20240913', 43), ('20240914', 91), ('20240915', 100), ('20240916', 165), ('20240917', 91), ('20240918', 140), ('20240919', 94)]",-14,整体下降趋势
1.64E+15,同龄人差距怎么就这么大呢,122,16419,231671526,14109,2019/7/20 4:38,"[('20240906', 80), ('20240907', 88), ('20240908', 116), ('20240909', 106), ('20240910', 83), ('20240911', 42), ('20240911', 0), ('20240912', 91), ('20240913', 60), ('20240914', 51), ('20240915', 65), ('20240916', 68), ('20240917', 84), ('20240918', 0), ('20240918', 69), ('20240919', 66)]",-14,整体下降趋势
1.69E+15,光凭一张嘴,28,7,130385,18626,2020/12/21 7:12,"[('20240906', 42), ('20240912', 21), ('20240919', 28)]",-14,整体下降趋势
1.78E+15,方衍晴吸引力法则,21,25,134710,5388,2023/10/26 3:15,"[('20240906', 35), ('20240909', 21), ('20240919', 21)]",-14,整体下降趋势
1.74E+15,主导力,94,52,2328475,44778,2022/8/17 5:25,"[('20240906', 71), ('20240907', 53), ('20240908', 48), ('20240909', 49), ('20240910', 71), ('20240911', 69), ('20240912', 58), ('20240913', 49), ('20240914', 41), ('20240915', 64), ('20240916', 65), ('20240917', 43), ('20240918', 41), ('20240919', 57)]",-14,整体下降趋势
1.58E+15,大佬的女人,102,159,5111644,32148,2017/10/2 4:15,"[('20240906', 71), ('20240907', 63), ('20240908', 72), ('20240909', 64), ('20240910', 48), ('20240911', 47), ('20240912', 70), ('20240913', 76), ('20240914', 46), ('20240915', 69), ('20240916', 40), ('20240917', 39), ('20240918', 40), ('20240919', 57)]",-14,整体下降趋势
7.39E+18,解码自控力,89,13,868191,66783,2024/7/7 1:12,"[('20240906', 44), ('20240907', 33), ('20240908', 35), ('20240909', 33), ('20240910', 52), ('20240911', 31), ('20240912', 24), ('20240913', 29), ('20240914', 32), ('20240915', 26), ('20240916', 32), ('20240917', 33), ('20240918', 39), ('20240919', 30)]",-14,整体下降趋势
1.63E+15,打不倒我的终将使我强大,31,89,233468,2623,2019/5/30 9:38,"[('20240906', 35), ('20240910', 21), ('20240911', 23), ('20240912', 21), ('20240913', 21), ('20240914', 21), ('20240915', 22), ('20240916', 29), ('20240917', 21), ('20240918', 22), ('20240919', 21)]",-14,整体下降趋势
1.67E+15,人格竞争,23,6,293647,48941,2020/6/13 5:05,"[('20240906', 35), ('20240907', 21), ('20240908', 21), ('20240909', 28), ('20240910', 21), ('20240911', 21), ('20240913', 21), ('20240914', 21), ('20240916', 21), ('20240918', 21), ('20240919', 21)]",-14,整体下降趋势
1.78E+15,央视网评李佳琦言论争议,57,85,2757096,32436,2023/9/11 23:16,"[('20240906', 39), ('20240907', 34), ('20240908', 33), ('20240909', 0), ('20240909', 35), ('20240910', 50), ('20240911', 0), ('20240911', 46), ('20240912', 32), ('20240912', 0), ('20240913', 25), ('20240913', 0), ('20240914', 31), ('20240914', 0), ('20240915', 0), ('20240915', 25), ('20240916', 26), ('20240917', 26), ('20240918', 27), ('20240919', 25)]",-14,整体下降趋势
1.58E+15,懦弱,254,4479,61539254,13739,2017/10/6 15:49,"[('20240906', 99), ('20240907', 90), ('20240908', 101), ('20240909', 97), ('20240910', 76), ('20240911', 104), ('20240912', 77), ('20240913', 75), ('20240914', 97), ('20240915', 98), ('20240916', 89), ('20240917', 158), ('20240918', 103), ('20240919', 84)]",-15,整体下降趋势
1.63E+15,红人之夜,139,121,11452527,94648,2019/4/23 6:52,"[('20240906', 40), ('20240907', 53), ('20240908', 22), ('20240908', 0), ('20240909', 30), ('20240910', 22), ('20240910', 0), ('20240911', 0), ('20240911', 22), ('20240912', 22), ('20240913', 72), ('20240914', 0), ('20240914', 36), ('20240915', 63), ('20240915', 0), ('20240916', 46), ('20240916', 0), ('20240917', 27), ('20240918', 0), ('20240918', 46), ('20240919', 25)]",-15,整体下降趋势
1.73E+15,死亡教育的重要性,93,213,14448204,67831,2022/4/29 23:13,"[('20240906', 94), ('20240907', 89), ('20240908', 103), ('20240909', 128), ('20240910', 85), ('20240911', 89), ('20240912', 58), ('20240913', 56), ('20240914', 88), ('20240915', 88), ('20240916', 72), ('20240917', 79), ('20240918', 73), ('20240919', 79)]",-15,整体下降趋势
1.73E+15,做自己的主人克服讨好型人格,24,7,420163,60023,2022/5/7 3:54,"[('20240906', 36), ('20240907', 21), ('20240908', 22), ('20240910', 21), ('20240911', 28), ('20240915', 21), ('20240916', 21), ('20240917', 22), ('20240918', 21), ('20240919', 21)]",-15,整体下降趋势
1.61E+15,定心,0,836,5952475,7120,2018/8/1 5:43,"[('20240906', 41), ('20240907', 59), ('20240908', 25), ('20240909', 22), ('20240910', 26), ('20240910', 0), ('20240911', 0), ('20240911', 34), ('20240912', 0), ('20240912', 41), ('20240913', 29), ('20240913', 0), ('20240914', 34), ('20240914', 0), ('20240915', 24), ('20240915', 0), ('20240916', 26), ('20240917', 0), ('20240917', 30), ('20240918', 26)]",-15,整体下降趋势
1.73E+15,和哥小开心,56,83,9488228,114316,2022/3/24 11:46,"[('20240906', 56), ('20240907', 22), ('20240908', 22), ('20240909', 39), ('20240910', 72), ('20240911', 21), ('20240912', 39), ('20240913', 40), ('20240914', 62), ('20240915', 46), ('20240916', 39), ('20240917', 39), ('20240918', 28), ('20240919', 40)]",-16,整体下降趋势
1.66E+15,财富心理学,24,917,6520494,7110,2020/1/21 11:57,"[('20240906', 38), ('20240907', 32), ('20240908', 38), ('20240909', 63), ('20240910', 64), ('20240911', 47), ('20240912', 31), ('20240913', 21), ('20240914', 21), ('20240915', 21), ('20240917', 21), ('20240919', 22)]",-16,整体下降趋势
1.60E+15,受苦,0,1051,13106271,12470,2018/5/30 9:09,"[('20240906', 46), ('20240906', 0), ('20240907', 0), ('20240907', 34), ('20240908', 37), ('20240909', 53), ('20240910', 300), ('20240911', 51), ('20240912', 31), ('20240912', 0), ('20240913', 25), ('20240914', 25), ('20240915', 26), ('20240916', 37), ('20240916', 0), ('20240917', 0), ('20240917', 31), ('20240918', 0), ('20240918', 30)]",-16,整体下降趋势
1.73E+15,主动阅读法,39,19,198944,10470,2022/5/9 9:35,"[('20240906', 56), ('20240910', 55), ('20240912', 117), ('20240916', 22), ('20240919', 39)]",-17,整体下降趋势
1.67E+15,分享生活与故事,24,1604,67863390,42308,2020/7/10 1:34,"[('20240906', 39), ('20240907', 42), ('20240908', 21), ('20240909', 29), ('20240909', 0), ('20240911', 29), ('20240911', 0), ('20240912', 21), ('20240914', 21), ('20240915', 21), ('20240915', 0), ('20240916', 21), ('20240917', 21), ('20240919', 22)]",-17,整体下降趋势
1.62E+15,相信奇迹的人跟奇迹一样了不起,260,261376,429709140,1644,2019/2/1 14:17,"[('20240906', 180), ('20240907', 133), ('20240908', 88), ('20240909', 109), ('20240910', 138), ('20240911', 87), ('20240912', 271), ('20240913', 73), ('20240914', 79), ('20240915', 105), ('20240916', 135), ('20240917', 106), ('20240918', 128), ('20240919', 162)]",-18,整体下降趋势
1.77E+15,这届网友都跟自己和解了,56,42,20127656,479229,2023/5/25 10:25,"[('20240906', 41), ('20240907', 45), ('20240908', 50), ('20240909', 0), ('20240909', 24), ('20240910', 30), ('20240911', 54), ('20240912', 31), ('20240913', 32), ('20240914', 30), ('20240914', 0), ('20240915', 32), ('20240915', 0), ('20240916', 23), ('20240917', 0), ('20240917', 26), ('20240918', 46), ('20240919', 23)]",-18,整体下降趋势
1.72E+15,站桩导师杨君开,35,216,1861257,8616,2021/12/28 13:02,"[('20240906', 39), ('20240907', 40), ('20240908', 21), ('20240909', 40), ('20240910', 45), ('20240911', 78), ('20240912', 21), ('20240913', 21), ('20240914', 62), ('20240915', 28), ('20240916', 21), ('20240917', 63), ('20240918', 58), ('20240919', 21)]",-18,整体下降趋势
1.60E+15,人生效率手册,26,335,5346876,15960,2018/6/28 13:42,"[('20240906', 40), ('20240908', 22), ('20240910', 21), ('20240911', 23), ('20240912', 28), ('20240913', 23), ('20240916', 21), ('20240917', 22), ('20240917', 0), ('20240919', 22)]",-18,整体下降趋势
1.77E+15,1461个早晨,23,83,6496971,78276,2023/8/3 13:22,"[('20240906', 39), ('20240907', 39), ('20240908', 63), ('20240909', 39), ('20240910', 21), ('20240911', 21), ('20240912', 56), ('20240913', 21), ('20240914', 21), ('20240915', 40), ('20240916', 40), ('20240917', 21), ('20240919', 21)]",-18,整体下降趋势
1.66E+15,女生长大后是没有家的,22,296,3171138,10713,2020/2/20 9:30,"[('20240906', 39), ('20240907', 21), ('20240908', 22), ('20240909', 22), ('20240910', 21), ('20240911', 21), ('20240912', 21), ('20240913', 21), ('20240915', 22), ('20240917', 21), ('20240918', 21), ('20240919', 21)]",-18,整体下降趋势
1.69E+15,人生观经典语录,21,540,4415273,8176,2020/12/16 9:53,"[('20240906', 39), ('20240907', 21), ('20240909', 62), ('20240910', 21), ('20240914', 21), ('20240915', 45), ('20240918', 21), ('20240919', 21)]",-18,整体下降趋势
1.64E+15,零极限清理,21,698,689160,987,2019/8/20 1:38,"[('20240906', 39), ('20240907', 36), ('20240908', 108), ('20240909', 21), ('20240910', 0), ('20240910', 29), ('20240911', 21), ('20240912', 21), ('20240913', 21), ('20240915', 21), ('20240918', 22), ('20240919', 21)]",-18,整体下降趋势
1.64E+15,将军赶路,21,194,240749,1240,2019/7/21 21:40,"[('20240907', 39), ('20240908', 39), ('20240909', 22), ('20240912', 21), ('20240913', 21), ('20240917', 21), ('20240918', 21), ('20240919', 21)]",-18,整体下降趋势
1.71E+15,身强身弱,0,864,5647527,6536,2021/8/15 2:41,"[('20240906', 40), ('20240907', 21), ('20240908', 30), ('20240909', 39), ('20240910', 75), ('20240912', 22), ('20240912', 0), ('20240913', 21), ('20240914', 22), ('20240915', 57), ('20240916', 39), ('20240917', 39), ('20240918', 0), ('20240918', 22)]",-18,整体下降趋势
1.60E+15,突出,0,1104,94642742,85727,2018/3/31 6:24,"[('20240906', 47), ('20240907', 64), ('20240908', 30), ('20240908', 0), ('20240909', 46), ('20240910', 39), ('20240911', 21), ('20240913', 21), ('20240914', 22), ('20240916', 47), ('20240917', 84), ('20240918', 29)]",-18,整体下降趋势
1.64E+15,提升自已,32,1657,7824455,4722,2019/6/19 13:05,"[('20240906', 40), ('20240907', 55), ('20240908', 30), ('20240909', 37), ('20240909', 0), ('20240910', 85), ('20240911', 41), ('20240912', 39), ('20240913', 21), ('20240914', 23), ('20240915', 39), ('20240916', 50), ('20240917', 23), ('20240918', 22), ('20240918', 0), ('20240919', 22)]",-18,整体下降趋势
1.77E+15,李玟轻生,86,991,17922834,18085,2023/7/5 13:25,"[('20240906', 41), ('20240907', 25), ('20240907', 0), ('20240908', 25), ('20240908', 0), ('20240909', 32), ('20240910', 64), ('20240911', 0), ('20240911', 25), ('20240912', 30), ('20240913', 30), ('20240914', 30), ('20240914', 0), ('20240915', 30), ('20240916', 37), ('20240917', 23), ('20240918', 45), ('20240919', 23)]",-18,整体下降趋势
7.39E+18,皈樸生命美学,115,39,46504,1192,2024/7/5 7:36,"[('20240906', 125), ('20240907', 103), ('20240908', 82), ('20240909', 76), ('20240910', 91), ('20240911', 88), ('20240912', 57), ('20240913', 41), ('20240914', 57), ('20240915', 57), ('20240916', 57), ('20240917', 58), ('20240918', 58), ('20240919', 106)]",-19,整体下降趋势
1.59E+15,改变自我,44,1950,10720749,5497,2018/1/13 18:40,"[('20240906', 40), ('20240908', 67), ('20240909', 21), ('20240910', 43), ('20240913', 21), ('20240915', 21), ('20240916', 22), ('20240917', 43), ('20240918', 56), ('20240919', 21)]",-19,整体下降趋势
1.79E+15,商业谈判指南,29,43,240345,5589,2023/12/19 15:15,"[('20240906', 40), ('20240907', 46), ('20240908', 39), ('20240909', 47), ('20240910', 46), ('20240911', 39), ('20240912', 46), ('20240913', 39), ('20240917', 28), ('20240919', 21)]",-19,整体下降趋势
1.63E+15,言为心声,28,506,1137119,2247,2019/2/19 13:42,"[('20240907', 48), ('20240908', 22), ('20240909', 21), ('20240910', 22), ('20240911', 21), ('20240919', 28)]",-20,整体下降趋势
1.70E+15,冰哥说犹太人生意经,58,13,8843614,680278,2021/4/3 7:23,"[('20240906', 47), ('20240907', 31), ('20240908', 66), ('20240909', 36), ('20240910', 23), ('20240911', 29), ('20240912', 29), ('20240913', 36), ('20240914', 24), ('20240915', 29), ('20240916', 24), ('20240917', 23), ('20240918', 23), ('20240919', 27)]",-20,整体下降趋势
1.72E+15,公众表达训练,72,108,1119563,10366,2021/11/26 17:08,"[('20240906', 78), ('20240907', 56), ('20240908', 79), ('20240909', 39), ('20240910', 90), ('20240911', 73), ('20240912', 88), ('20240913', 58), ('20240914', 62), ('20240915', 119), ('20240916', 84), ('20240917', 63), ('20240918', 56), ('20240919', 57)]",-21,整体下降趋势
1.79E+15,今年的剧本是大女主,56,2717,27120940,9981,2024/2/16 6:03,"[('20240906', 68), ('20240907', 51), ('20240908', 30), ('20240909', 23), ('20240909', 0), ('20240910', 0), ('20240910', 22), ('20240911', 22), ('20240912', 30), ('20240912', 0), ('20240913', 23), ('20240914', 0), ('20240914', 22), ('20240915', 41), ('20240916', 30), ('20240916', 0), ('20240917', 22), ('20240917', 0), ('20240918', 41), ('20240919', 47)]",-21,整体下降趋势
1.61E+15,看山不是山,23,2054,3789858,1845,2018/10/14 16:00,"[('20240906', 42), ('20240907', 48), ('20240908', 40), ('20240909', 22), ('20240910', 54), ('20240911', 39), ('20240912', 40), ('20240913', 39), ('20240915', 21), ('20240916', 56), ('20240917', 39), ('20240918', 21), ('20240919', 21)]",-21,整体下降趋势
1.69E+15,优势天赋,61,17,39878,2345,2021/1/23 23:24,"[('20240906', 50), ('20240907', 24), ('20240908', 22), ('20240909', 22), ('20240910', 30), ('20240911', 23), ('20240912', 21), ('20240913', 36), ('20240914', 29), ('20240915', 22), ('20240916', 29), ('20240917', 22), ('20240918', 22), ('20240919', 29)]",-21,整体下降趋势
1.60E+15,20多岁的我们,32,910,1605190,1763,2018/3/15 16:48,"[('20240906', 43), ('20240906', 0), ('20240907', 23), ('20240907', 0), ('20240908', 22), ('20240908', 0), ('20240909', 42), ('20240910', 22), ('20240911', 21), ('20240912', 21), ('20240914', 21), ('20240915', 21), ('20240916', 29), ('20240917', 22), ('20240918', 29), ('20240919', 22)]",-21,整体下降趋势
1.59E+15,不要面子,39,270,6076066,22503,2018/2/1 14:17,"[('20240906', 43), ('20240907', 22), ('20240908', 31), ('20240909', 21), ('20240910', 21), ('20240912', 22), ('20240913', 21), ('20240914', 21), ('20240915', 28), ('20240916', 22), ('20240917', 28), ('20240917', 0), ('20240918', 0), ('20240918', 21), ('20240919', 22)]",-21,整体下降趋势
1.62E+15,提要求,0,534,9704565,18173,2018/12/13 7:43,"[('20240906', 21), ('20240907', 21), ('20240908', 21), ('20240909', 21), ('20240912', 21), ('20240913', 21), ('20240914', 21), ('20240916', 21), ('20240917', 21), ('20240918', 22), ('20240918', 0)]",-21,整体下降趋势
1.58E+15,驾驭不了,86,2373,28605824,12054,2017/11/5 14:28,"[('20240906', 47), ('20240907', 43), ('20240908', 40), ('20240908', 0), ('20240909', 0), ('20240909', 39), ('20240910', 32), ('20240910', 0), ('20240911', 31), ('20240912', 28), ('20240913', 0), ('20240913', 49), ('20240914', 27), ('20240914', 0), ('20240915', 0), ('20240915', 36), ('20240916', 0), ('20240916', 28), ('20240917', 0), ('20240917', 27), ('20240918', 0), ('20240918', 25), ('20240919', 25)]",-22,整体下降趋势
1.62E+15,得心应手,0,901,3703817,4110,2018/12/6 4:05,"[('20240907', 22), ('20240907', 0), ('20240908', 0), ('20240908', 35), ('20240909', 21), ('20240912', 21), ('20240913', 21), ('20240915', 0), ('20240915', 21), ('20240916', 21), ('20240917', 21), ('20240918', 35), ('20240918', 0)]",-22,整体下降趋势
1.75E+15,希希聊商海,65,184,1955373,10627,2022/10/31 12:22,"[('20240906', 80), ('20240907', 22), ('20240908', 28), ('20240909', 21), ('20240912', 21), ('20240913', 39), ('20240914', 46), ('20240916', 21), ('20240919', 57)]",-23,整体下降趋势
7.41E+18,提升和守护能量的方法,282,1,9106,9106,2024/9/13 23:45,"[('20240914', 45), ('20240915', 230), ('20240916', 62), ('20240917', 23), ('20240918', 22), ('20240919', 22)]",-23,整体下降趋势
1.74E+15,人间清醒q,60,1,2965001,2965001,2022/9/3 6:07,"[('20240908', 52), ('20240909', 21), ('20240910', 24), ('20240911', 27), ('20240912', 29), ('20240913', 40), ('20240914', 23), ('20240915', 31), ('20240916', 21), ('20240918', 22), ('20240919', 29)]",-23,整体下降趋势
1.59E+15,对与错,0,4313,57805211,13402,2018/2/21 16:15,"[('20240906', 46), ('20240907', 22), ('20240907', 0), ('20240908', 0), ('20240908', 22), ('20240909', 708), ('20240910', 2406), ('20240911', 1081), ('20240912', 0), ('20240912', 241), ('20240913', 0), ('20240913', 30), ('20240914', 0), ('20240914', 85), ('20240915', 31), ('20240915', 0), ('20240916', 0), ('20240916', 2171), ('20240917', 45), ('20240918', 23)]",-23,整体下降趋势
1.62E+15,高中教辅,4101,3707,27517132,7423,2018/11/9 15:55,"[('20240906', 355), ('20240907', 547), ('20240908', 693), ('20240909', 353), ('20240910', 319), ('20240911', 353), ('20240912', 389), ('20240913', 270), ('20240914', 384), ('20240915', 624), ('20240916', 623), ('20240917', 3035), ('20240918', 946), ('20240919', 331)]",-24,整体下降趋势
1.66E+15,周国平语录,28,764,2501942,3274,2020/2/2 20:42,"[('20240908', 52), ('20240914', 21), ('20240918', 21), ('20240919', 28)]",-24,整体下降趋势
7.39E+18,艾青生活美学,22,39,6995,179,2024/7/17 5:04,"[('20240906', 46), ('20240907', 39), ('20240908', 57), ('20240909', 39), ('20240910', 56), ('20240911', 21), ('20240912', 56), ('20240913', 39), ('20240914', 21), ('20240915', 21), ('20240917', 21), ('20240918', 21), ('20240919', 22)]",-24,整体下降趋势
1.78E+15,成年人的底气和尊严是什么,43,116,1577909,13602,2023/9/3 14:02,"[('20240906', 46), ('20240907', 21), ('20240908', 21), ('20240909', 22), ('20240910', 22), ('20240911', 21), ('20240912', 22), ('20240913', 21), ('20240914', 28), ('20240915', 23), ('20240917', 30), ('20240918', 24), ('20240919', 22)]",-24,整体下降趋势
1.60E+15,心智,3281,13115,207849047,15848,2018/6/4 14:07,"[('20240906', 936), ('20240907', 958), ('20240908', 1013), ('20240909', 980), ('20240910', 956), ('20240911', 853), ('20240912', 867), ('20240913', 795), ('20240914', 614), ('20240915', 778), ('20240916', 901), ('20240917', 2256), ('20240918', 871), ('20240919', 911)]",-25,整体下降趋势
1.74E+15,秀出职业生涯天花板,214,73,28897098,395850,2022/9/23 10:45,"[('20240906', 64), ('20240907', 74), ('20240908', 70), ('20240909', 22), ('20240910', 62), ('20240911', 40), ('20240912', 68), ('20240913', 40), ('20240914', 40), ('20240915', 80), ('20240916', 186), ('20240917', 61), ('20240918', 0), ('20240918', 22), ('20240919', 39)]",-25,整体下降趋势
1.65E+15,朱红兰,147,8,22799,2849,2019/11/2 10:17,"[('20240906', 87), ('20240907', 91), ('20240908', 82), ('20240909', 63), ('20240910', 78), ('20240911', 62), ('20240912', 72), ('20240913', 97), ('20240914', 112), ('20240915', 57), ('20240916', 56), ('20240917', 62), ('20240918', 62), ('20240919', 62)]",-25,整体下降趋势
1.64E+15,学会与自己和解,107,70958,139207282,1961,2019/6/22 14:54,"[('20240906', 105), ('20240907', 0), ('20240907', 23), ('20240908', 85), ('20240909', 93), ('20240910', 76), ('20240911', 40), ('20240912', 58), ('20240913', 81), ('20240914', 96), ('20240915', 57), ('20240916', 79), ('20240917', 62), ('20240918', 88), ('20240919', 80)]",-25,整体下降趋势
1.71E+15,陆乔安joanne,77,53,1776514,33519,2021/9/5 0:58,"[('20240906', 80), ('20240907', 63), ('20240908', 68), ('20240909', 72), ('20240910', 56), ('20240911', 129), ('20240912', 56), ('20240913', 62), ('20240914', 78), ('20240915', 68), ('20240916', 39), ('20240917', 21), ('20240918', 69), ('20240919', 55)]",-25,整体下降趋势
1.64E+15,事业低谷,23,128,1530613,11957,2019/8/23 3:40,"[('20240906', 46), ('20240907', 21), ('20240908', 21), ('20240909', 39), ('20240910', 46), ('20240911', 39), ('20240912', 41), ('20240915', 39), ('20240916', 39), ('20240917', 21), ('20240918', 22), ('20240919', 21)]",-25,整体下降趋势
1.69E+15,不说的智慧,148,37,3087285,83440,2021/3/18 12:29,"[('20240906', 84), ('20240907', 76), ('20240908', 127), ('20240909', 54), ('20240910', 41), ('20240911', 40), ('20240912', 40), ('20240913', 34), ('20240914', 32), ('20240915', 31), ('20240916', 58), ('20240917', 32), ('20240918', 44), ('20240919', 58)]",-26,整体下降趋势
1.71E+15,湖州家政,23,1044,1584582,1517,2021/8/10 8:49,"[('20240906', 49), ('20240907', 46), ('20240908', 21), ('20240909', 21), ('20240910', 21), ('20240911', 22), ('20240912', 21), ('20240913', 21), ('20240914', 21), ('20240915', 21), ('20240918', 21), ('20240919', 23)]",-26,整体下降趋势
1.68E+15,松弛状态,41,115,835436,7264,2020/8/24 8:25,"[('20240906', 47), ('20240907', 48), ('20240908', 22), ('20240909', 29), ('20240910', 40), ('20240911', 29), ('20240912', 22), ('20240913', 46), ('20240914', 21), ('20240915', 28), ('20240916', 22), ('20240917', 29), ('20240918', 22), ('20240919', 21)]",-26,整体下降趋势
1.62E+15,形象提升,55,2072,5409307,2610,2018/11/4 8:28,"[('20240906', 80), ('20240907', 39), ('20240908', 22), ('20240909', 0), ('20240909', 22), ('20240910', 38), ('20240911', 26), ('20240912', 36), ('20240912', 0), ('20240913', 22), ('20240914', 21), ('20240917', 22), ('20240918', 41), ('20240919', 53)]",-27,整体下降趋势
1.63E+15,什么是格局,21,4930,28899829,5862,2019/2/21 11:52,"[('20240906', 48), ('20240907', 229), ('20240908', 28), ('20240909', 22), ('20240910', 21), ('20240911', 0), ('20240911', 35), ('20240913', 35), ('20240916', 21), ('20240918', 21), ('20240919', 21)]",-27,整体下降趋势
1.64E+15,照见,72,847,2209436,2608,2019/6/26 13:12,"[('20240906', 85), ('20240907', 40), ('20240908', 52), ('20240909', 62), ('20240910', 29), ('20240911', 29), ('20240911', 0), ('20240912', 52), ('20240913', 21), ('20240914', 28), ('20240915', 21), ('20240916', 28), ('20240917', 21), ('20240918', 39), ('20240919', 58)]",-27,整体下降趋势
1.68E+15,自我疏导,343,107,791189,7394,2020/9/9 10:12,"[('20240906', 116), ('20240907', 109), ('20240908', 60), ('20240909', 92), ('20240910', 81), ('20240911', 90), ('20240912', 92), ('20240913', 117), ('20240914', 88), ('20240915', 88), ('20240916', 96), ('20240917', 88), ('20240918', 82), ('20240919', 89)]",-27,整体下降趋势
7.41E+18,加油吧杨小姐,58,1,3956,3956,2024/9/15 19:59,"[('20240916', 51), ('20240917', 26), ('20240918', 22), ('20240919', 23)]",-28,整体下降趋势
7.36E+18,人生有我底气由我,269,17,8393319,493724,2024/4/22 2:30,"[('20240906', 75), ('20240907', 46), ('20240908', 22), ('20240908', 0), ('20240909', 0), ('20240909', 22), ('20240910', 22), ('20240910', 0), ('20240911', 57), ('20240912', 22), ('20240913', 231), ('20240913', 0), ('20240914', 28), ('20240915', 23), ('20240916', 29), ('20240916', 0), ('20240917', 23), ('20240918', 29), ('20240919', 46)]",-29,整体下降趋势
1.69E+15,坚果老师,210,495,28956453,58497,2021/2/4 10:10,"[('20240906', 201), ('20240907', 151), ('20240908', 123), ('20240909', 199), ('20240910', 192), ('20240911', 172), ('20240912', 145), ('20240913', 163), ('20240914', 165), ('20240915', 200), ('20240916', 139), ('20240917', 129), ('20240918', 187), ('20240919', 172)]",-29,整体下降趋势
1.75E+15,黎明心理师,127,15,74382,4958,2022/11/3 22:48,"[('20240908', 68), ('20240909', 41), ('20240910', 45), ('20240911', 23), ('20240912', 22), ('20240913', 22), ('20240914', 56), ('20240915', 78), ('20240916', 38), ('20240917', 40), ('20240918', 22), ('20240919', 39)]",-29,整体下降趋势
7.41E+18,女神留言板,48,1,6985,6985,2024/9/10 7:28,"[('20240910', 54), ('20240911', 26), ('20240912', 24), ('20240913', 23), ('20240914', 36), ('20240915', 22), ('20240916', 22), ('20240917', 22), ('20240918', 23), ('20240919', 25)]",-29,整体下降趋势
1.72E+15,改变人生的三节课,597,40,725921,18148,2021/12/16 7:06,"[('20240906', 250), ('20240907', 524), ('20240908', 308), ('20240909', 503), ('20240910', 358), ('20240911', 367), ('20240912', 381), ('20240913', 394), ('20240914', 334), ('20240915', 305), ('20240916', 363), ('20240917', 329), ('20240918', 239), ('20240919', 220)]",-30,整体下降趋势
1.61E+15,低能量,37,512,2279596,4452,2018/8/17 16:47,"[('20240906', 52), ('20240907', 57), ('20240908', 26), ('20240909', 58), ('20240910', 42), ('20240911', 0), ('20240911', 23), ('20240912', 22), ('20240913', 22), ('20240914', 21), ('20240914', 0), ('20240915', 40), ('20240916', 0), ('20240916', 22), ('20240917', 37), ('20240918', 0), ('20240918', 24), ('20240919', 21)]",-31,整体下降趋势
1.68E+15,极扬文化聊人生,21,25,1256714,50268,2020/8/27 6:49,"[('20240908', 52), ('20240910', 39), ('20240911', 39), ('20240917', 21), ('20240919', 21)]",-31,整体下降趋势
