话题id,话题,热度值,发布视频量,播放量,稿均播放量,话题创建时间,话题时间热度键值对,差分值,趋势
1652799348021261,自恋型人格,1294,8239,85786402,10412,2019-12-13 10:18:08,"[('20240906', 666), ('20240907', 868), ('20240908', 722), ('20240909', 648), ('20240910', 688), ('20240911', 669), ('20240912', 536), ('20240913', 675), ('20240914', 505), ('20240915', 547), ('20240916', 555), ('20240917', 564), ('20240918', 587), ('20240919', 640)]",-26,整体下降趋势
1627862423914510,舔狗式爱情,1286,13582,369722670,27221,2019-03-13 04:16:24,"[('20240906', 278), ('20240907', 666), ('20240908', 239), ('20240909', 224), ('20240910', 296), ('20240911', 222), ('20240912', 362), ('20240913', 350), ('20240914', 325), ('20240915', 264), ('20240916', 223), ('20240917', 340), ('20240918', 298), ('20240919', 408)]",130,整体上升趋势
1684593106732039,老年人要注意,1279,1113,59526847,53483,2020-11-28 08:49:57,"[('20240919', 283)]",0,无明显趋势变化
1701797068881927,学长说房,1278,4321,496198509,114834,2021-06-06 06:18:04,"[('20240906', 899), ('20240907', 796), ('20240908', 939), ('20240909', 788), ('20240910', 848), ('20240911', 852), ('20240912', 738), ('20240913', 702), ('20240914', 639), ('20240915', 835), ('20240916', 749), ('20240917', 884), ('20240918', 850), ('20240919', 868)]",-31,整体下降趋势
1619438628040712,烂活,1270,2232,34638596,15519,2018-12-10 04:43:47,"[('20240906', 159), ('20240907', 392), ('20240908', 293), ('20240909', 184), ('20240910', 108), ('20240911', 120), ('20240912', 69), ('20240913', 237), ('20240914', 214), ('20240915', 349), ('20240916', 0), ('20240916', 496), ('20240917', 164), ('20240918', 291), ('20240919', 82)]",-77,整体下降趋势
1672815156196359,从今以后不要说我狠,1269,275315,269955018,980,2020-07-21 08:41:37,"[('20240906', 761), ('20240907', 708), ('20240908', 671), ('20240909', 730), ('20240910', 663), ('20240911', 741), ('20240912', 740), ('20240913', 714), ('20240914', 544), ('20240915', 558), ('20240916', 710), ('20240917', 621), ('20240918', 479), ('20240919', 654)]",-107,整体下降趋势
1738678679645195,筑薪集团,1265,67,2872274,42869,2022-07-18 08:35:24,"[('20240906', 167), ('20240907', 144), ('20240908', 296), ('20240909', 458), ('20240910', 588), ('20240911', 363), ('20240912', 321), ('20240913', 168), ('20240913', 0), ('20240914', 149), ('20240915', 140), ('20240916', 292), ('20240917', 598), ('20240918', 549), ('20240919', 312)]",145,整体上升趋势
1576875674816525,再见再也不见,1259,15497,57756481,3726,2017-08-27 09:23:51,"[('20240906', 164), ('20240907', 145), ('20240908', 96), ('20240909', 105), ('20240910', 87), ('20240911', 111), ('20240911', 0), ('20240912', 89), ('20240913', 101), ('20240914', 116), ('20240915', 163), ('20240916', 79), ('20240917', 66), ('20240918', 483), ('20240919', 790)]",626,整体上升趋势
1626239587603460,文化底蕴,1256,10435,96385583,9236,2019-02-23 06:22:07,"[('20240906', 295), ('20240907', 389), ('20240910', 0), ('20240913', 327), ('20240914', 0), ('20240918', 0), ('20240919', 265)]",-30,整体下降趋势
1608202911976455,扎基寺,1253,6979,38407135,5503,2018-08-08 04:16:53,"[('20240906', 203), ('20240907', 239), ('20240908', 124), ('20240909', 220), ('20240910', 164), ('20240911', 298), ('20240912', 227), ('20240913', 253), ('20240914', 0), ('20240914', 247), ('20240915', 274), ('20240916', 285), ('20240917', 212), ('20240918', 333), ('20240919', 435)]",232,整体上升趋势
1728400896603143,热门作品100w爆款文案,1252,609826,2935748086,4814,2022-03-26 21:54:50,"[('20240906', 586), ('20240907', 743), ('20240908', 659), ('20240909', 597), ('20240910', 723), ('20240911', 770), ('20240912', 629), ('20240913', 530), ('20240914', 504), ('20240915', 495), ('20240916', 449), ('20240917', 599), ('20240918', 582), ('20240919', 591)]",5,整体上升趋势
1756527636729867,我们都希望出现在别人生命中是礼物而不是负担,1250,4464918,4847379959,1085,2023-01-31 08:57:32,"[('20240906', 605), ('20240907', 506), ('20240908', 771), ('20240909', 607), ('20240910', 613), ('20240911', 609), ('20240912', 678), ('20240913', 712), ('20240914', 743), ('20240915', 598), ('20240916', 669), ('20240917', 608), ('20240918', 804), ('20240919', 734)]",129,整体上升趋势
1699265409470471,dou上热门专属流量,1245,2455,8999443,3665,2021-05-09 07:36:24,"[('20240906', 88), ('20240907', 66), ('20240908', 42), ('20240909', 124), ('20240910', 84), ('20240911', 74), ('20240912', 62), ('20240913', 1000), ('20240914', 198), ('20240915', 104), ('20240916', 92), ('20240917', 147), ('20240918', 134), ('20240919', 66)]",-22,整体下降趋势
1676362348829703,生活就像抖音,1244,6019,13004931,2160,2020-08-29 12:22:04,"[('20240906', 39), ('20240907', 21), ('20240907', 0), ('20240908', 80), ('20240908', 0), ('20240909', 39), ('20240910', 21), ('20240911', 27), ('20240912', 1246), ('20240913', 0), ('20240913', 22), ('20240914', 140), ('20240915', 37), ('20240916', 1152), ('20240917', 22), ('20240918', 21), ('20240919', 22)]",-17,整体下降趋势
1594084850699278,父母反对的爱情,1243,1388,139652534,100614,2018-03-05 08:16:20,"[('20240906', 269), ('20240907', 247), ('20240908', 260), ('20240909', 266), ('20240910', 239), ('20240911', 248), ('20240912', 281), ('20240913', 409), ('20240914', 312), ('20240915', 298), ('20240916', 360), ('20240917', 334), ('20240918', 384), ('20240919', 318)]",49,整体上升趋势
1653918345327630,何为相思,1243,43102,100113769,2322,2019-12-25 18:48:54,"[('20240906', 0), ('20240909', 82), ('20240910', 100), ('20240914', 146), ('20240915', 0), ('20240919', 401)]",401,整体上升趋势
1682228072530952,请勿轻信,1242,1375,34773773,25290,2020-11-02 07:05:13,"[('20240906', 370), ('20240907', 307), ('20240908', 451), ('20240909', 225), ('20240910', 292), ('20240911', 262), ('20240912', 296), ('20240913', 436), ('20240914', 360), ('20240915', 380), ('20240916', 322), ('20240917', 370), ('20240918', 383), ('20240919', 661)]",291,整体上升趋势
1622078175464455,人生要拼搏,1240,18306,42968650,2347,2019-01-08 07:58:15,"[('20240906', 21), ('20240907', 21), ('20240908', 36), ('20240909', 74), ('20240910', 96), ('20240911', 120), ('20240912', 435), ('20240913', 485), ('20240914', 505), ('20240915', 298), ('20240916', 228), ('20240917', 121), ('20240918', 140), ('20240919', 49)]",28,整体上升趋势
1598007645063172,乐享生活,1239,10752,135098129,12564,2018-04-17 15:27:29,"[('20240906', 573), ('20240907', 595), ('20240908', 908), ('20240909', 598), ('20240910', 583), ('20240911', 578), ('20240912', 716), ('20240913', 505), ('20240914', 483), ('20240915', 536), ('20240916', 526), ('20240917', 607), ('20240918', 503), ('20240919', 420)]",-153,整体下降趋势
1590635196603396,王先生,1235,14350,86940794,6058,2018-01-26 06:25:34,"[('20240906', 189), ('20240907', 185), ('20240908', 268), ('20240909', 284), ('20240910', 237), ('20240911', 190), ('20240912', 250), ('20240913', 157), ('20240914', 240), ('20240915', 135), ('20240916', 84), ('20240917', 327), ('20240918', 608), ('20240919', 441)]",252,整体上升趋势
1591388508809229,现在的我变了,1234,2403,3415656,1421,2018-02-03 13:59:08,"[('20240906', 69), ('20240907', 104), ('20240908', 116), ('20240909', 88), ('20240910', 132), ('20240911', 103), ('20240912', 146), ('20240913', 79), ('20240914', 148), ('20240915', 1101), ('20240916', 111), ('20240917', 86), ('20240918', 180), ('20240919', 59)]",-10,整体下降趋势
1650978836714499,德元,24326,160453,899796453,5607,2019-11-23 08:01:54,"[('20240906', 8522), ('20240907', 7653), ('20240908', 10109), ('20240909', 9390), ('20240910', 6945), ('20240911', 7097), ('20240912', 7127), ('20240913', 6414), ('20240914', 6643), ('20240915', 6385), ('20240916', 6169), ('20240917', 8935), ('20240918', 7780), ('20240919', 7867)]",-655,整体下降趋势
1662114105830414,都加小助手,1228,21278,293206197,13779,2020-03-25 05:53:20,"[('20240906', 2211), ('20240907', 578), ('20240908', 933), ('20240909', 452), ('20240910', 434), ('20240911', 923), ('20240912', 373), ('20240913', 346), ('20240914', 334), ('20240915', 302), ('20240916', 469), ('20240917', 233), ('20240918', 263), ('20240919', 244)]",-1967,整体下降趋势
1667489263363083,看完涨知识,1228,10927,129826555,11881,2020-05-23 13:48:17,"[('20240906', 326), ('20240907', 456), ('20240908', 3287), ('20240909', 365), ('20240910', 384), ('20240911', 288), ('20240912', 545), ('20240913', 385), ('20240914', 415), ('20240915', 417), ('20240916', 324), ('20240917', 354), ('20240918', 206), ('20240919', 180)]",-146,整体下降趋势
7376366990094501942,每个女性请大胆做自己,6242,32425,216042418,6662,2024-06-03 19:54:47,"[('20240906', 1175), ('20240907', 1166), ('20240908', 1110), ('20240909', 2796), ('20240910', 1521), ('20240911', 1320), ('20240912', 1405), ('20240913', 1163), ('20240914', 919), ('20240915', 994), ('20240916', 975), ('20240917', 1639), ('20240918', 2513), ('20240919', 2722)]",1547,整体上升趋势
7381038202850641955,武艺本地生活,1226,232,3212584,13847,2024-06-16 09:59:13,"[('20240906', 367), ('20240907', 409), ('20240908', 399), ('20240909', 426), ('20240910', 791), ('20240911', 325), ('20240912', 294), ('20240913', 425), ('20240914', 553), ('20240915', 598), ('20240916', 389), ('20240917', 518), ('20240918', 437), ('20240919', 483)]",116,整体上升趋势
1676326183692296,禾丽荷秀,1858,380,46122167,121374,2020-08-29 02:47:58,"[('20240906', 842), ('20240907', 726), ('20240908', 1082), ('20240909', 450), ('20240910', 1050), ('20240911', 1691), ('20240912', 515), ('20240913', 498), ('20240914', 670), ('20240915', 580), ('20240916', 297), ('20240917', 357), ('20240918', 389), ('20240919', 1595)]",753,整体上升趋势
1595375390485581,放下面子,1222,5635,56994689,10114,2018-03-19 14:08:55,"[('20240906', 459), ('20240907', 371), ('20240908', 932), ('20240909', 0), ('20240909', 1047), ('20240910', 526), ('20240911', 289), ('20240912', 206), ('20240913', 217), ('20240914', 204), ('20240915', 192), ('20240916', 161), ('20240917', 203), ('20240918', 350), ('20240919', 449)]",-10,整体下降趋势
1793193489034251,爱与不爱自不必说,1222,1409,24989431,17735,2024-03-11 02:03:48,"[('20240906', 0), ('20240906', 2160), ('20240907', 2577), ('20240908', 2510), ('20240908', 0), ('20240909', 2327), ('20240910', 1693), ('20240910', 0), ('20240911', 0), ('20240911', 1154), ('20240912', 337), ('20240912', 0), ('20240913', 0), ('20240913', 239), ('20240914', 211), ('20240914', 0), ('20240915', 0), ('20240915', 238), ('20240916', 223), ('20240916', 0), ('20240917', 333), ('20240918', 224), ('20240918', 0), ('20240919', 163)]",163,整体上升趋势
1790047136339008,送给你远方的亲人原唱版,1220,4524,3627661,801,2024-02-05 08:33:52,"[('20240906', 236), ('20240907', 110), ('20240908', 165), ('20240909', 132), ('20240910', 107), ('20240911', 208), ('20240912', 175), ('20240913', 216), ('20240914', 550), ('20240915', 270), ('20240916', 226), ('20240917', 629), ('20240918', 276), ('20240919', 294)]",58,整体上升趋势
1665993816344583,老周博奥,1214,1455,39284284,26999,2020-05-07 01:44:39,"[('20240906', 231), ('20240907', 326), ('20240908', 307), ('20240909', 226), ('20240910', 432), ('20240911', 415), ('20240912', 252), ('20240913', 185), ('20240914', 326), ('20240915', 195), ('20240916', 269), ('20240917', 331), ('20240918', 835), ('20240919', 602)]",371,整体上升趋势
1631257635841037,墨池,1214,3075,21964324,7142,2019-04-19 15:41:51,"[('20240906', 207), ('20240907', 147), ('20240908', 207), ('20240909', 196), ('20240910', 231), ('20240911', 205), ('20240912', 261), ('20240913', 235), ('20240914', 367), ('20240915', 359), ('20240916', 444), ('20240917', 350), ('20240918', 429), ('20240919', 263)]",56,整体上升趋势
1675276389039118,阶级跃迁,1211,474,5836432,12313,2020-08-17 12:42:02,"[('20240906', 625), ('20240907', 623), ('20240908', 288), ('20240909', 199), ('20240910', 225), ('20240911', 335), ('20240912', 156), ('20240913', 220), ('20240914', 311), ('20240915', 175), ('20240916', 219), ('20240917', 344), ('20240918', 574), ('20240919', 702)]",77,整体上升趋势
1676355704879116,善良中带点锋芒为自己保驾护航,1204,60482,47823615,790,2020-08-29 10:41:36,"[('20240906', 40), ('20240907', 57), ('20240908', 124), ('20240909', 78), ('20240910', 41), ('20240911', 89), ('20240912', 135), ('20240913', 735), ('20240914', 973), ('20240915', 498), ('20240916', 391), ('20240917', 409), ('20240918', 406), ('20240919', 313)]",273,整体上升趋势
1581607853923341,被甩,1202,1193,26712126,22390,2017-10-18 14:59:49,"[('20240906', 305), ('20240907', 600), ('20240908', 560), ('20240909', 330), ('20240910', 238), ('20240911', 336), ('20240911', 0), ('20240912', 327), ('20240913', 239), ('20240914', 200), ('20240915', 219), ('20240916', 316), ('20240917', 295), ('20240918', 244), ('20240919', 159)]",-146,整体下降趋势
1747866316538884,人生低谷期的苦难,2706,11,390930,35539,2022-10-27 19:12:17,"[('20240906', 152), ('20240907', 143), ('20240908', 119), ('20240909', 134), ('20240910', 83), ('20240911', 165), ('20240912', 121), ('20240913', 122), ('20240914', 197), ('20240915', 208), ('20240916', 132), ('20240917', 264), ('20240918', 855), ('20240919', 1511)]",1359,整体上升趋势
1781257738522697,万顺甄选,1201,182,294484,1618,2023-10-31 08:10:45,"[('20240906', 21), ('20240907', 770), ('20240908', 56), ('20240909', 21), ('20240912', 39), ('20240913', 39), ('20240914', 21), ('20240915', 397), ('20240916', 65), ('20240917', 482), ('20240918', 335), ('20240919', 347)]",326,整体上升趋势
1757630093741059,叔式情感,1200,2636,127832586,48494,2023-02-12 13:00:21,"[('20240906', 210), ('20240907', 290), ('20240908', 185), ('20240909', 327), ('20240910', 278), ('20240911', 249), ('20240912', 219), ('20240913', 305), ('20240914', 267), ('20240915', 264), ('20240916', 250), ('20240917', 210), ('20240918', 227), ('20240919', 301)]",91,整体上升趋势
1663245153177614,无声的哭泣是最痛的眼泪,1198,50,147718,2954,2020-04-06 17:38:30,"[('20240906', 24), ('20240907', 34), ('20240908', 54), ('20240909', 28), ('20240910', 25), ('20240911', 25), ('20240912', 32), ('20240913', 26), ('20240914', 0), ('20240914', 338), ('20240915', 0), ('20240915', 689), ('20240916', 314), ('20240917', 57), ('20240918', 27), ('20240918', 0), ('20240919', 26)]",2,整体上升趋势
1639257197700107,生活不会辜负每一个人,1197,68221,238275875,3492,2019-07-16 22:51:27,"[('20240906', 1149), ('20240907', 459), ('20240908', 507), ('20240909', 500), ('20240910', 509), ('20240911', 401), ('20240912', 549), ('20240913', 565), ('20240914', 417), ('20240915', 400), ('20240916', 430), ('20240917', 531), ('20240918', 458), ('20240919', 596)]",-553,整体下降趋势
1582752905654286,大叔控,1197,30089,667407669,22181,2017-10-31 06:19:55,"[('20240906', 936), ('20240907', 833), ('20240908', 761), ('20240909', 544), ('20240910', 504), ('20240911', 662), ('20240912', 542), ('20240913', 404), ('20240914', 519), ('20240915', 683), ('20240916', 586), ('20240917', 552), ('20240918', 623), ('20240919', 452)]",-484,整体下降趋势
1784766227455040,茅奖作家东西入驻抖音,1196,72,175354622,2435480,2023-12-09 01:35:28,"[('20240906', 268), ('20240907', 371), ('20240908', 280), ('20240909', 250), ('20240910', 259), ('20240911', 242), ('20240912', 226), ('20240913', 292), ('20240914', 231), ('20240915', 265), ('20240916', 258), ('20240917', 226), ('20240918', 258), ('20240919', 237)]",-31,整体下降趋势
1703980086375437,跟方卿学主持,1194,301,57238387,190160,2021-06-30 08:36:15,"[('20240906', 492), ('20240907', 578), ('20240908', 609), ('20240909', 560), ('20240910', 584), ('20240911', 361), ('20240912', 381), ('20240913', 371), ('20240914', 371), ('20240915', 350), ('20240916', 370), ('20240917', 457), ('20240918', 636), ('20240919', 700)]",208,整体上升趋势
1718046546615566,图书馆停电许愿30秒,1192,3580,104551411,29204,2021-12-02 15:00:58,"[('20240906', 156), ('20240907', 267), ('20240908', 395), ('20240909', 284), ('20240910', 241), ('20240911', 396), ('20240912', 213), ('20240913', 154), ('20240914', 85), ('20240915', 0), ('20240915', 185), ('20240916', 165), ('20240917', 128), ('20240918', 399), ('20240919', 537)]",381,整体上升趋势
1586123094309901,美文分享,1192,19759,45767616,2316,2017-12-07 11:07:38,"[('20240906', 414), ('20240907', 477), ('20240908', 450), ('20240909', 568), ('20240910', 572), ('20240911', 555), ('20240912', 435), ('20240913', 395), ('20240914', 380), ('20240915', 272), ('20240916', 267), ('20240917', 299), ('20240918', 233), ('20240919', 296)]",-118,整体下降趋势
1705653147297795,单押也算押,1191,1703,40081282,23535,2021-07-18 20:03:09,"[('20240919', 251)]",0,无明显趋势变化
7387727399418333219,好的伴侣会彼此照亮,1187,124,3092979,24943,2024-07-04 10:36:41,"[('20240906', 125), ('20240907', 157), ('20240908', 255), ('20240909', 155), ('20240910', 139), ('20240911', 96), ('20240912', 124), ('20240913', 146), ('20240914', 149), ('20240915', 178), ('20240916', 297), ('20240917', 315), ('20240918', 383), ('20240919', 268)]",143,整体上升趋势
1592989182080003,赢,1183,13662,166774621,12207,2018-02-21 06:01:09,"[('20240919', 147)]",0,无明显趋势变化
1588813853372445,seto,1181,1837,43824196,23856,2018-01-06 03:56:06,"[('20240906', 269), ('20240907', 317), ('20240908', 332), ('20240909', 475), ('20240910', 331), ('20240911', 244), ('20240912', 396), ('20240913', 260), ('20240914', 364), ('20240915', 281), ('20240916', 308), ('20240917', 321), ('20240918', 277), ('20240919', 291)]",22,整体上升趋势
1615799409083396,周文强老师,1180,15642,148313030,9481,2018-10-31 00:39:57,"[('20240906', 281), ('20240907', 298), ('20240908', 425), ('20240909', 357), ('20240910', 428), ('20240911', 258), ('20240912', 201), ('20240913', 330), ('20240914', 278), ('20240915', 347), ('20240916', 471), ('20240917', 213), ('20240918', 217), ('20240919', 161)]",-120,整体下降趋势
1677882164749319,宜都华哥,1177,710,147411271,207621,2020-09-15 07:08:15,"[('20240906', 182), ('20240907', 236), ('20240908', 239), ('20240909', 180), ('20240910', 546), ('20240911', 223), ('20240912', 328), ('20240913', 288), ('20240914', 262), ('20240915', 254), ('20240916', 440), ('20240917', 546), ('20240918', 388), ('20240919', 314)]",132,整体上升趋势
1630928370828301,广场字,2139,475,8983872,18913,2019-04-16 00:28:19,"[('20240906', 143), ('20240907', 220), ('20240908', 189), ('20240909', 567), ('20240910', 402), ('20240911', 196), ('20240912', 236), ('20240913', 268), ('20240914', 223), ('20240915', 234), ('20240916', 224), ('20240917', 268), ('20240918', 602), ('20240919', 1501)]",1358,整体上升趋势
1657331409338379,这个视频一定要录给最爱的人,1169,56463,120342001,2131,2020-02-01 10:53:32,"[('20240906', 680), ('20240907', 689), ('20240908', 312), ('20240909', 319), ('20240910', 289), ('20240911', 243), ('20240912', 230), ('20240913', 293), ('20240914', 81), ('20240915', 395), ('20240916', 266), ('20240917', 304), ('20240918', 206), ('20240919', 388)]",-292,整体下降趋势
1602664261306445,情感扎心,9352,82854,1034671058,12487,2018-06-08 01:02:24,"[('20240906', 1658), ('20240907', 1518), ('20240908', 1567), ('20240909', 1386), ('20240910', 1735), ('20240911', 1058), ('20240912', 1819), ('20240913', 1520), ('20240914', 877), ('20240915', 3329), ('20240916', 966), ('20240917', 1385), ('20240918', 2932), ('20240919', 3135)]",1477,整体上升趋势
1617393491783684,尖头,1164,1268,30608457,24139,2018-11-17 14:57:13,"[('20240906', 488), ('20240907', 321), ('20240908', 255), ('20240909', 256), ('20240910', 227), ('20240911', 201), ('20240912', 262), ('20240913', 216), ('20240914', 253), ('20240915', 225), ('20240916', 227), ('20240917', 491), ('20240918', 599), ('20240919', 297)]",-191,整体下降趋势
1610559538663496,越来越好的自己,19166,1159637,1396233953,1204,2018-09-03 04:34:27,"[('20240906', 6638), ('20240907', 5964), ('20240908', 6058), ('20240909', 5999), ('20240910', 6241), ('20240911', 6731), ('20240912', 7124), ('20240913', 6048), ('20240914', 5813), ('20240915', 5815), ('20240916', 6050), ('20240917', 6137), ('20240918', 6700), ('20240919', 8220)]",1582,整体上升趋势
1563854108037121,我就是我,1157,197020,532148779,2700,2017-04-05 15:51:37,"[('20240906', 537), ('20240907', 706), ('20240908', 614), ('20240909', 992), ('20240910', 701), ('20240911', 591), ('20240912', 690), ('20240913', 403), ('20240914', 631), ('20240915', 417), ('20240916', 728), ('20240917', 625), ('20240918', 478), ('20240919', 419)]",-118,整体下降趋势
1693216632363022,老窦说车,1153,740,515943352,697220,2021-03-03 13:18:11,"[('20240906', 324), ('20240907', 386), ('20240908', 278), ('20240909', 342), ('20240910', 371), ('20240911', 320), ('20240912', 559), ('20240913', 346), ('20240914', 395), ('20240915', 404), ('20240916', 384), ('20240917', 274), ('20240918', 616), ('20240919', 931)]",607,整体上升趋势
1619735213110279,很真实的一句话,12847,1108234,2084530649,1880,2018-12-13 11:17:52,"[('20240906', 3988), ('20240907', 3114), ('20240908', 3555), ('20240909', 3187), ('20240910', 3062), ('20240911', 3397), ('20240912', 2727), ('20240913', 2660), ('20240914', 3592), ('20240915', 2763), ('20240916', 2311), ('20240917', 2209), ('20240918', 5201), ('20240919', 3963)]",-25,整体下降趋势
1642957126394893,人生总有太多的无奈和心酸,1149,220214,288783149,1311,2019-08-26 19:00:14,"[('20240906', 374), ('20240907', 275), ('20240908', 340), ('20240909', 372), ('20240910', 297), ('20240911', 323), ('20240912', 529), ('20240913', 267), ('20240914', 527), ('20240915', 489), ('20240916', 301), ('20240917', 455), ('20240918', 422), ('20240919', 423)]",49,整体上升趋势
1622917241736269,耿叔,24829,9123,831310863,91122,2019-01-17 14:14:51,"[('20240906', 8848), ('20240907', 9737), ('20240908', 9694), ('20240909', 8481), ('20240910', 10134), ('20240911', 14644), ('20240912', 6613), ('20240913', 4938), ('20240914', 7377), ('20240915', 5757), ('20240916', 5138), ('20240917', 4651), ('20240918', 6488), ('20240919', 7623)]",-1225,整体下降趋势
1784908901335040,事缓则圆 人缓则安,1137,2526,1881426,744,2023-12-10 15:26:09,"[('20240911', 510), ('20240912', 1614), ('20240913', 672), ('20240914', 351), ('20240915', 505), ('20240916', 222), ('20240917', 188), ('20240918', 147), ('20240919', 143)]",-367,整体下降趋势
1747384752670732,风雨同舟相濡以沫🎎,1134,1100547,2339293301,2125,2022-10-22 11:00:57,"[('20240906', 566), ('20240907', 511), ('20240908', 575), ('20240909', 522), ('20240910', 513), ('20240911', 592), ('20240912', 477), ('20240913', 565), ('20240914', 414), ('20240915', 465), ('20240916', 489), ('20240917', 465), ('20240918', 902), ('20240919', 500)]",-66,整体下降趋势
1605705983216643,斯是陋室惟吾德馨,1133,72620,143504550,1976,2018-07-11 14:49:16,"[('20240906', 296), ('20240907', 358), ('20240908', 297), ('20240909', 422), ('20240910', 1337), ('20240911', 974), ('20240912', 642), ('20240913', 387), ('20240914', 439), ('20240915', 0), ('20240915', 454), ('20240916', 361), ('20240917', 358), ('20240918', 297), ('20240919', 410)]",114,整体上升趋势
1667583502441484,社会文化,7626,627,7399599,11801,2020-05-24 14:47:46,"[('20240906', 51), ('20240907', 957), ('20240908', 1527), ('20240909', 1389), ('20240910', 549), ('20240911', 358), ('20240912', 166), ('20240913', 293), ('20240914', 607), ('20240915', 61), ('20240916', 3108), ('20240917', 2190), ('20240918', 1534), ('20240919', 1666)]",1615,整体上升趋势
1789223850671306,语言是有温度的文案,1126,13731,21774528,1585,2024-01-27 06:29:59,"[('20240906', 117), ('20240907', 129), ('20240908', 139), ('20240909', 1434), ('20240910', 109), ('20240911', 116), ('20240912', 126), ('20240913', 712), ('20240914', 161), ('20240915', 160), ('20240916', 143), ('20240917', 209), ('20240918', 169), ('20240919', 390)]",273,整体上升趋势
1650418813473805,李奕声石鼓文,1122,1551,16809544,10837,2019-11-17 03:40:34,"[('20240906', 546), ('20240907', 384), ('20240908', 544), ('20240909', 544), ('20240910', 534), ('20240911', 338), ('20240912', 484), ('20240913', 341), ('20240914', 413), ('20240915', 359), ('20240916', 484), ('20240917', 298), ('20240918', 625), ('20240919', 660)]",114,整体上升趋势
1608613005257731,男女朋友这些事,1121,20785,605005043,29107,2018-08-12 16:55:08,"[('20240906', 0), ('20240906', 362), ('20240907', 0), ('20240907', 332), ('20240908', 353), ('20240909', 346), ('20240910', 335), ('20240911', 312), ('20240912', 304), ('20240913', 327), ('20240914', 326), ('20240915', 290), ('20240916', 308), ('20240917', 297), ('20240918', 339), ('20240919', 384)]",384,整体上升趋势
1617011658046478,中年人的爱情,1119,3659,161326470,44090,2018-11-13 09:48:08,"[('20240906', 432), ('20240907', 136), ('20240908', 114), ('20240909', 181), ('20240910', 108), ('20240911', 120), ('20240912', 597), ('20240913', 716), ('20240914', 0), ('20240914', 233), ('20240915', 156), ('20240916', 240), ('20240917', 202), ('20240918', 198), ('20240919', 213)]",-219,整体下降趋势
1577604431819790,初中三年,1119,8005,62199666,7770,2017-09-04 10:27:08,"[('20240906', 86), ('20240907', 114), ('20240908', 119), ('20240909', 60), ('20240910', 51), ('20240910', 0), ('20240911', 90), ('20240912', 43), ('20240913', 123), ('20240914', 372), ('20240915', 109), ('20240916', 90), ('20240917', 118), ('20240918', 107), ('20240919', 765)]",679,整体上升趋势
1681155495135245,硬笔行书练字,1118,5913,87603822,14815,2020-10-21 10:09:11,"[('20240906', 582), ('20240907', 1190), ('20240908', 889), ('20240909', 694), ('20240910', 686), ('20240911', 562), ('20240912', 637), ('20240913', 465), ('20240914', 423), ('20240915', 482), ('20240916', 494), ('20240917', 603), ('20240918', 593), ('20240919', 604)]",22,整体上升趋势
1726741041267975,觉醒的女性,6892,82194,507490486,6174,2022-03-08 14:13:24,"[('20240906', 2594), ('20240907', 2409), ('20240908', 2435), ('20240909', 3154), ('20240910', 2680), ('20240911', 2834), ('20240912', 2386), ('20240913', 2063), ('20240914', 1876), ('20240915', 1813), ('20240916', 2052), ('20240917', 2099), ('20240918', 2668), ('20240919', 2938)]",344,整体上升趋势
7410056488003045403,微醺不一定需要酒精,1111,1505,4780696,3176,2024-09-02 14:46:59,"[('20240906', 1102), ('20240907', 672), ('20240908', 608), ('20240909', 750), ('20240910', 419), ('20240911', 277), ('20240912', 538), ('20240913', 250), ('20240914', 296), ('20240914', 0), ('20240915', 361), ('20240916', 189), ('20240916', 0), ('20240917', 166), ('20240918', 189), ('20240919', 241)]",-861,整体下降趋势
1611858137479182,美业女人,1109,7656,36425716,4757,2018-09-17 12:35:07,"[('20240906', 407), ('20240907', 211), ('20240908', 223), ('20240909', 537), ('20240910', 415), ('20240911', 0), ('20240911', 344), ('20240912', 250), ('20240913', 0), ('20240913', 182), ('20240914', 167), ('20240914', 0), ('20240915', 157), ('20240916', 0), ('20240916', 342), ('20240917', 372), ('20240918', 275), ('20240919', 247)]",-160,整体下降趋势
1713394255168600,胡剑云蝶变成长会,1108,1555,303958617,195471,2021-10-12 06:29:51,"[('20240906', 163), ('20240907', 200), ('20240908', 214), ('20240909', 173), ('20240910', 141), ('20240911', 220), ('20240912', 180), ('20240913', 201), ('20240914', 416), ('20240915', 540), ('20240916', 401), ('20240917', 570), ('20240918', 535), ('20240919', 531)]",368,整体上升趋势
1729174081696780,明明不爱我为什么要来招惹我,1105,5887,43398293,7371,2022-04-04 10:44:18,"[('20240906', 770), ('20240907', 528), ('20240908', 634), ('20240909', 434), ('20240910', 481), ('20240911', 372), ('20240912', 384), ('20240913', 288), ('20240914', 169), ('20240915', 315), ('20240916', 347), ('20240917', 215), ('20240918', 222), ('20240919', 386)]",-384,整体下降趋势
7399063331492857868,轴承分析研究院,1101,17,3524657,207332,2024-08-03 23:44:56,"[('20240906', 902), ('20240907', 2094), ('20240908', 1855), ('20240909', 518), ('20240910', 320), ('20240911', 2696), ('20240912', 2345), ('20240913', 1102), ('20240914', 326), ('20240915', 239), ('20240916', 532), ('20240917', 265), ('20240918', 177), ('20240919', 142)]",-760,整体下降趋势
