话题id,话题,热度值,发布视频量,播放量,稿均播放量,话题创建时间,话题时间热度键值对,差分值,趋势
1.64557E+15,男人态度决定一切,36,11,18741,1703,2019/9/24 14:35,"[('20240909', 21), ('20240910', 21), ('20240913', 28), ('20240918', 21), ('20240919', 28)]",7,整体上升趋势
1.77901E+15,婚后发现真爱该怎么办,30,1,33933,33933,2023/10/6 12:24,"[('20240906', 21), ('20240907', 21), ('20240908', 22), ('20240909', 21), ('20240910', 21), ('20240911', 28), ('20240912', 21), ('20240913', 21), ('20240914', 21), ('20240915', 21), ('20240916', 21), ('20240917', 21), ('20240918', 21), ('20240919', 28)]",7,整体上升趋势
1.70822E+15,父母相处之道,37,64,417615,6525,2021/8/16 4:15,"[('20240906', 21), ('20240907', 21), ('20240908', 21), ('20240910', 21), ('20240911', 21), ('20240912', 21), ('20240913', 21), ('20240914', 21), ('20240917', 22), ('20240918', 29), ('20240919', 28)]",7,整体上升趋势
1.78503E+15,一个出拒女人的忏悔,30,1,27387,27387,2023/12/11 23:17,"[('20240906', 28), ('20240907', 22), ('20240908', 21), ('20240909', 22), ('20240910', 21), ('20240912', 22), ('20240913', 21), ('20240915', 21), ('20240916', 21), ('20240917', 21), ('20240918', 21), ('20240919', 29)]",1,整体上升趋势
1.72927E+15,婚后各自经济独立靠谱吗,64,3,1312191,437397,2022/4/5 10:54,"[('20240906', 28), ('20240908', 29), ('20240909', 21), ('20240910', 21), ('20240911', 28), ('20240912', 22), ('20240913', 29), ('20240914', 21), ('20240915', 28), ('20240916', 35), ('20240918', 28), ('20240919', 29)]",1,整体上升趋势
1.65055E+15,聊暧昧,622,205,7990829,38979,2019/11/18 15:44,"[('20240906', 142), ('20240907', 180), ('20240908', 183), ('20240909', 92), ('20240910', 159), ('20240911', 182), ('20240912', 170), ('20240913', 159), ('20240914', 125), ('20240915', 192), ('20240916', 195), ('20240917', 192), ('20240918', 209), ('20240919', 161)]",19,整体上升趋势
1.76777E+15,李玫瑾教授经典语录婚姻中吵架正常吗,82,1,17694,17694,2023/6/4 10:01,"[('20240906', 42), ('20240907', 21), ('20240908', 21), ('20240909', 29), ('20240910', 29), ('20240911', 21), ('20240912', 42), ('20240913', 28), ('20240914', 28), ('20240915', 21), ('20240916', 21), ('20240917', 28), ('20240918', 35), ('20240919', 49)]",7,整体上升趋势
1.68279E+15,你有没有碰到过这种男人,30,10,383385,38338,2020/11/8 11:30,"[('20240906', 28), ('20240907', 21), ('20240909', 21), ('20240910', 28), ('20240911', 21), ('20240914', 21), ('20240918', 22), ('20240919', 28)]",0,无明显趋势变化
1.70868E+15,婚姻收复,30,5,513108,102621,2021/8/21 5:55,"[('20240906', 22), ('20240907', 43), ('20240908', 21), ('20240910', 28), ('20240912', 21), ('20240914', 21), ('20240915', 21), ('20240916', 21), ('20240917', 21), ('20240918', 21), ('20240919', 28)]",6,整体上升趋势
1.7464E+15,不低头认错的男人,56,10,967731,96773,2022/10/11 13:50,"[('20240907', 28), ('20240909', 21), ('20240911', 21), ('20240913', 28), ('20240914', 21), ('20240917', 21), ('20240918', 42), ('20240919', 28)]",0,无明显趋势变化
1.65624E+15,婚姻是场豪赌,36,99,2642708,26694,2020/1/20 9:29,"[('20240906', 29), ('20240907', 22), ('20240908', 21), ('20240910', 22), ('20240911', 21), ('20240912', 21), ('20240914', 28), ('20240918', 21), ('20240919', 28)]",-1,整体下降趋势
7.39098E+18,二婚女的现状,35,1,26040,26040,2024/7/13 5:13,"[('20240918', 28), ('20240919', 28)]",0,无明显趋势变化
1.7782E+15,乐涵情感认知,30,12,102518,8543,2023/9/27 14:46,"[('20240906', 23), ('20240907', 39), ('20240908', 21), ('20240909', 28), ('20240910', 28), ('20240911', 29), ('20240912', 21), ('20240913', 21), ('20240914', 39), ('20240915', 21), ('20240916', 21), ('20240917', 21), ('20240918', 21), ('20240919', 28)]",5,整体上升趋势
1.7421E+15,男人态度冷漠,36,3,13430,4476,2022/8/25 2:06,"[('20240909', 21), ('20240910', 21), ('20240913', 28), ('20240918', 21), ('20240919', 28)]",7,整体上升趋势
1.6231E+15,拖着,50,112,538379,4806,2019/1/19 15:49,"[('20240906', 28), ('20240907', 21), ('20240911', 29), ('20240913', 28), ('20240914', 21), ('20240917', 28), ('20240918', 28), ('20240919', 28)]",0,无明显趋势变化
1.62444E+15,称职老公,35,15,108231,7215,2019/2/3 8:21,"[('20240908', 28), ('20240911', 28), ('20240914', 28), ('20240918', 21), ('20240919', 28)]",0,无明显趋势变化
1.62672E+15,你后悔远嫁吗,56,186,1569695,8439,2019/2/28 12:44,"[('20240907', 21), ('20240908', 28), ('20240916', 35), ('20240917', 28), ('20240918', 28), ('20240919', 28)]",7,整体上升趋势
1.74771E+15,能脱离痛苦的方法,30,1,211144,211144,2022/10/26 1:18,"[('20240907', 22), ('20240908', 29), ('20240909', 21), ('20240910', 21), ('20240912', 21), ('20240913', 21), ('20240914', 21), ('20240915', 21), ('20240916', 21), ('20240918', 21), ('20240919', 28)]",6,整体上升趋势
1.67509E+15,国金中心ifc,37,19,86560,4555,2020/8/15 10:55,"[('20240906', 28), ('20240908', 28), ('20240909', 29), ('20240910', 35), ('20240911', 21), ('20240912', 21), ('20240913', 21), ('20240914', 28), ('20240915', 21), ('20240918', 21), ('20240919', 28)]",0,无明显趋势变化
1.63524E+15,感情问题发消息我帮你,35,307,6996266,22789,2019/6/2 14:58,"[('20240910', 52), ('20240912', 21), ('20240913', 21), ('20240917', 21), ('20240918', 28), ('20240919', 28)]",-24,整体下降趋势
1.6692E+15,婚姻危机征兆,98,376,12684670,33735,2020/6/11 10:22,"[('20240906', 47), ('20240907', 29), ('20240908', 56), ('20240909', 22), ('20240910', 65), ('20240911', 22), ('20240912', 29), ('20240913', 42), ('20240914', 22), ('20240915', 29), ('20240916', 46), ('20240917', 22), ('20240918', 49), ('20240919', 37)]",-10,整体下降趋势
7.37841E+18,老来伴二婚,35,1,16675,16675,2024/6/9 8:18,"[('20240911', 21), ('20240916', 28), ('20240918', 21), ('20240919', 28)]",7,整体上升趋势
1.76151E+15,男女沟通差异,57,7,3932277,561753,2023/3/27 9:45,"[('20240907', 21), ('20240908', 29), ('20240909', 21), ('20240910', 21), ('20240911', 21), ('20240912', 28), ('20240913', 35), ('20240914', 21), ('20240915', 21), ('20240916', 21), ('20240917', 21), ('20240918', 29), ('20240919', 35)]",14,整体上升趋势
1.68098E+15,婚前杀价,36,7,17697,2528,2020/10/19 13:00,"[('20240909', 21), ('20240910', 21), ('20240913', 28), ('20240918', 21), ('20240919', 28)]",7,整体上升趋势
7.40818E+18,转念等于转运,31,1,13400,13400,2024/8/28 13:12,"[('20240906', 22), ('20240907', 21), ('20240908', 22), ('20240909', 21), ('20240910', 21), ('20240911', 21), ('20240912', 21), ('20240913', 21), ('20240914', 22), ('20240915', 21), ('20240917', 21), ('20240918', 21), ('20240919', 28)]",6,整体上升趋势
1.76151E+15,恋爱沟通公开课,57,14,3935644,281117,2023/3/27 9:45,"[('20240907', 21), ('20240908', 29), ('20240909', 21), ('20240910', 21), ('20240911', 21), ('20240912', 28), ('20240913', 35), ('20240914', 21), ('20240915', 21), ('20240916', 21), ('20240917', 21), ('20240918', 29), ('20240919', 35)]",14,整体上升趋势
1.74771E+15,家庭带来的痛苦,30,10,227857,22785,2022/10/26 1:18,"[('20240907', 22), ('20240908', 29), ('20240909', 21), ('20240910', 21), ('20240912', 21), ('20240913', 21), ('20240914', 21), ('20240915', 21), ('20240916', 21), ('20240918', 21), ('20240919', 28)]",6,整体上升趋势
1.72374E+15,良人婚姻,28,27,565969,20961,2022/2/3 10:43,"[('20240910', 21), ('20240911', 21), ('20240913', 21), ('20240916', 21), ('20240917', 36), ('20240918', 21), ('20240919', 28)]",7,整体上升趋势
1.73994E+15,鹿耳倾听,34,16,1006665,62916,2022/8/1 8:03,"[('20240906', 22), ('20240907', 21), ('20240908', 22), ('20240909', 22), ('20240910', 21), ('20240911', 21), ('20240912', 21), ('20240913', 22), ('20240914', 22), ('20240915', 21), ('20240916', 21), ('20240917', 22), ('20240918', 22), ('20240919', 29)]",7,整体上升趋势
1.7828E+15,哥们你在能忍,36,1,4801,4801,2023/11/17 9:26,"[('20240908', 21), ('20240913', 28), ('20240918', 21), ('20240919', 28)]",7,整体上升趋势
1.64691E+15,婚姻相处,56,601,8298485,13807,2019/10/9 9:42,"[('20240906', 47), ('20240907', 46), ('20240908', 62), ('20240909', 39), ('20240910', 52), ('20240911', 90), ('20240912', 21), ('20240913', 39), ('20240914', 21), ('20240915', 80), ('20240916', 72), ('20240917', 39), ('20240918', 39), ('20240919', 46)]",-1,整体下降趋势
1.73587E+15,臧其超讲情感,446,315,11324883,35952,2022/6/17 9:15,"[('20240906', 396), ('20240907', 329), ('20240908', 370), ('20240909', 310), ('20240910', 324), ('20240911', 318), ('20240912', 349), ('20240913', 330), ('20240914', 302), ('20240915', 273), ('20240916', 382), ('20240917', 307), ('20240918', 270), ('20240919', 270)]",-126,整体下降趋势
1.73145E+15,亲密活动,62,38,6597055,173606,2022/4/29 12:18,"[('20240906', 22), ('20240907', 29), ('20240908', 29), ('20240909', 29), ('20240910', 29), ('20240911', 29), ('20240912', 39), ('20240913', 29), ('20240914', 22), ('20240915', 22), ('20240916', 43), ('20240917', 22), ('20240918', 22), ('20240919', 29)]",7,整体上升趋势
1.66576E+15,背叛后遗症,30,101,4736455,46895,2020/5/4 12:42,"[('20240906', 22), ('20240907', 43), ('20240908', 21), ('20240910', 28), ('20240912', 21), ('20240914', 21), ('20240915', 21), ('20240916', 21), ('20240917', 21), ('20240918', 21), ('20240919', 28)]",6,整体上升趋势
1.62835E+15,说谎的男人,38,66,919558,13932,2019/3/18 12:56,"[('20240906', 21), ('20240907', 28), ('20240908', 21), ('20240909', 21), ('20240910', 21), ('20240911', 21), ('20240912', 21), ('20240913', 21), ('20240914', 29), ('20240915', 21), ('20240916', 21), ('20240917', 21), ('20240918', 21), ('20240919', 28)]",7,整体上升趋势
1.72568E+15,公婆应不应该帮助带孩子,54,25,3946654,157866,2022/2/24 21:52,"[('20240906', 42), ('20240907', 21), ('20240909', 22), ('20240911', 21), ('20240912', 21), ('20240913', 22), ('20240914', 29), ('20240915', 30), ('20240916', 28), ('20240917', 21), ('20240918', 22), ('20240919', 29)]",-13,整体下降趋势
1.73532E+15,女性变强大,53,9,143860,15984,2022/6/11 6:03,"[('20240906', 31), ('20240907', 24), ('20240908', 45), ('20240909', 36), ('20240910', 24), ('20240911', 24), ('20240912', 22), ('20240913', 23), ('20240914', 24), ('20240915', 24), ('20240916', 30), ('20240917', 29), ('20240918', 22), ('20240919', 29)]",-2,整体下降趋势
1.65746E+15,女人再婚,46,126,8280563,65718,2020/2/2 20:05,"[('20240906', 40), ('20240907', 29), ('20240908', 23), ('20240909', 23), ('20240910', 29), ('20240911', 22), ('20240912', 29), ('20240913', 40), ('20240914', 22), ('20240915', 21), ('20240916', 21), ('20240917', 46), ('20240918', 22), ('20240919', 36)]",-4,整体下降趋势
1.65153E+15,女人一定要存私房钱,91,127,3366385,26506,2019/11/29 11:17,"[('20240906', 29), ('20240907', 36), ('20240908', 42), ('20240909', 22), ('20240910', 49), ('20240911', 29), ('20240912', 29), ('20240913', 29), ('20240914', 29), ('20240915', 42), ('20240916', 22), ('20240917', 29), ('20240918', 36), ('20240919', 35)]",6,整体上升趋势
1.59807E+15,相伴一生的人,119,1013,10541111,10405,2018/4/18 7:03,"[('20240906', 43), ('20240907', 67), ('20240908', 0), ('20240908', 55), ('20240909', 51), ('20240910', 36), ('20240911', 22), ('20240912', 29), ('20240913', 50), ('20240914', 35), ('20240915', 22), ('20240916', 28), ('20240917', 35), ('20240918', 48), ('20240919', 36)]",-7,整体下降趋势
1.7172E+15,夫妻一定要看请花一分钟看完,119,37,2591518,70041,2021/11/23 6:55,"[('20240906', 43), ('20240907', 67), ('20240908', 55), ('20240909', 51), ('20240910', 36), ('20240911', 22), ('20240912', 29), ('20240913', 50), ('20240914', 35), ('20240915', 22), ('20240916', 28), ('20240917', 35), ('20240918', 48), ('20240919', 36)]",-7,整体下降趋势
1.58512E+15,失恋自愈,37,344,8125649,23621,2017/11/26 9:20,"[('20240906', 21), ('20240907', 22), ('20240908', 21), ('20240909', 21), ('20240910', 23), ('20240911', 21), ('20240912', 22), ('20240913', 21), ('20240915', 21), ('20240916', 21), ('20240918', 29), ('20240919', 28)]",7,整体上升趋势
1.73875E+15,婚后夫妻怎样做才能身心愉悦健康长寿,58,1,3366680,3366680,2022/7/19 3:39,"[('20240906', 28), ('20240907', 22), ('20240908', 28), ('20240911', 21), ('20240912', 22), ('20240913', 22), ('20240914', 21), ('20240915', 28), ('20240916', 21), ('20240917', 43), ('20240918', 21), ('20240919', 28)]",0,无明显趋势变化
1.59744E+15,心理话,686,797,4069699,5106,2018/4/11 9:10,"[('20240906', 22), ('20240907', 22), ('20240908', 29), ('20240909', 22), ('20240910', 22), ('20240911', 22), ('20240912', 22), ('20240913', 21), ('20240916', 0), ('20240916', 612), ('20240917', 113), ('20240918', 23), ('20240919', 29)]",7,整体上升趋势
1.68342E+15,二婚婚礼现场,53,80,12382448,154780,2020/11/15 9:33,"[('20240906', 28), ('20240907', 21), ('20240908', 29), ('20240909', 21), ('20240910', 23), ('20240911', 22), ('20240912', 22), ('20240913', 22), ('20240914', 22), ('20240915', 22), ('20240916', 22), ('20240917', 42), ('20240918', 21), ('20240919', 29)]",1,整体上升趋势
1.62037E+15,巨婴老公,49,91,574348,6311,2018/12/20 10:46,"[('20240911', 55), ('20240912', 21), ('20240913', 52), ('20240914', 28), ('20240916', 28), ('20240918', 21), ('20240919', 28)]",-27,整体下降趋势
1.69611E+15,与燕同行,48,12,2123010,176917,2021/4/4 11:34,"[('20240909', 21), ('20240914', 28), ('20240917', 28), ('20240918', 28), ('20240919', 28)]",7,整体上升趋势
7.41592E+18,婚姻问题好好把握，家庭团结就是幸福,39,1,352,352,2024/9/18 9:59,"[('20240918', 33), ('20240919', 27)]",-6,整体下降趋势
1.64119E+15,没主见的男人,63,83,978765,11792,2019/8/7 7:33,"[('20240906', 21), ('20240907', 29), ('20240908', 21), ('20240909', 21), ('20240910', 21), ('20240913', 35), ('20240914', 21), ('20240915', 21), ('20240916', 29), ('20240917', 28), ('20240918', 28), ('20240919', 28)]",7,整体上升趋势
1.66727E+15,对白第三季,32,53,3217302,60703,2020/5/21 2:47,"[('20240906', 22), ('20240907', 39), ('20240908', 28), ('20240909', 22), ('20240910', 21), ('20240911', 22), ('20240912', 22), ('20240913', 22), ('20240914', 22), ('20240915', 21), ('20240916', 22), ('20240917', 21), ('20240918', 21), ('20240919', 28)]",6,整体上升趋势
1.644E+15,儿子带女朋友回家,234,270,12639303,46812,2019/9/7 6:35,"[('20240906', 0), ('20240906', 37), ('20240907', 0), ('20240907', 46), ('20240908', 51), ('20240909', 29), ('20240910', 43), ('20240911', 37), ('20240912', 43), ('20240913', 43), ('20240914', 81), ('20240915', 88), ('20240916', 58), ('20240917', 37), ('20240918', 31), ('20240919', 51)]",51,整体上升趋势
1.71839E+15,夫妻关系重建,38,38,639532,16829,2021/12/6 9:07,"[('20240906', 21), ('20240907', 29), ('20240908', 21), ('20240909', 22), ('20240910', 21), ('20240911', 23), ('20240912', 22), ('20240913', 22), ('20240914', 28), ('20240915', 21), ('20240916', 21), ('20240918', 21), ('20240919', 28)]",7,整体上升趋势
1.71768E+15,放下助人情节,320,972,4088864,4206,2021/11/28 14:09,"[('20240906', 125), ('20240906', 0), ('20240907', 163), ('20240908', 79), ('20240909', 81), ('20240910', 82), ('20240911', 111), ('20240911', 0), ('20240912', 0), ('20240912', 56), ('20240913', 49), ('20240914', 98), ('20240915', 0), ('20240915', 72), ('20240916', 69), ('20240917', 0), ('20240917', 50), ('20240918', 95), ('20240919', 70)]",-55,整体下降趋势
1.78344E+15,婚姻8大忠告,92,3,215232,71744,2023/11/24 10:59,"[('20240906', 66), ('20240907', 34), ('20240908', 47), ('20240909', 78), ('20240910', 44), ('20240911', 23), ('20240912', 23), ('20240913', 25), ('20240914', 22), ('20240915', 21), ('20240916', 43), ('20240917', 44), ('20240918', 38), ('20240919', 30)]",-36,整体下降趋势
1.6402E+15,和你讲道理的男人,73,30,14707858,490261,2019/7/27 8:18,"[('20240906', 22), ('20240907', 30), ('20240908', 30), ('20240909', 29), ('20240910', 30), ('20240911', 22), ('20240912', 31), ('20240913', 22), ('20240914', 22), ('20240915', 24), ('20240916', 36), ('20240917', 23), ('20240918', 38), ('20240919', 37)]",15,整体上升趋势
1.67687E+15,舒心婚姻咨询,354,550,18649887,33908,2020/9/4 3:36,"[('20240906', 126), ('20240907', 128), ('20240908', 123), ('20240909', 185), ('20240910', 177), ('20240911', 171), ('20240912', 158), ('20240913', 114), ('20240914', 168), ('20240915', 123), ('20240916', 69), ('20240917', 155), ('20240918', 158), ('20240919', 152)]",26,整体上升趋势
7.41501E+18,智慧处理家庭矛盾,55,1,1882,1882,2024/9/15 23:03,"[('20240916', 45), ('20240917', 24), ('20240918', 25), ('20240919', 26)]",-19,整体下降趋势
1.71771E+15,什么样的老公才是好老公,591,29,175132,6039,2021/11/28 22:32,"[('20240906', 42), ('20240907', 37), ('20240908', 29), ('20240909', 42), ('20240910', 22), ('20240911', 36), ('20240912', 49), ('20240913', 175), ('20240914', 238), ('20240915', 68), ('20240916', 43), ('20240917', 61), ('20240918', 174), ('20240919', 55)]",13,整体上升趋势
1.7685E+15,工作感悟及心得体会,409,19,41401,2179,2023/6/12 11:19,"[('20240913', 259), ('20240914', 80), ('20240915', 59), ('20240916', 66), ('20240917', 44), ('20240918', 50), ('20240919', 27)]",-232,整体下降趋势
7.39439E+18,季耕说智慧,63,4,100307,25076,2024/7/22 9:30,"[('20240906', 39), ('20240907', 21), ('20240908', 39), ('20240909', 173), ('20240910', 83), ('20240911', 82), ('20240912', 58), ('20240913', 53), ('20240914', 75), ('20240915', 23), ('20240916', 24), ('20240917', 22), ('20240918', 22), ('20240919', 28)]",-11,整体下降趋势
1.71531E+15,想找老伴的朋友们,57,30,3465979,115532,2021/11/2 10:45,"[('20240906', 29), ('20240907', 21), ('20240908', 22), ('20240909', 21), ('20240910', 22), ('20240911', 21), ('20240912', 22), ('20240913', 22), ('20240914', 36), ('20240915', 21), ('20240916', 21), ('20240917', 36), ('20240918', 23), ('20240919', 26)]",-3,整体下降趋势
7.4095E+18,社会百态～,221,1,208382,208382,2024/9/1 2:48,"[('20240906', 146), ('20240907', 148), ('20240908', 163), ('20240909', 234), ('20240910', 195), ('20240911', 104), ('20240912', 44), ('20240913', 105), ('20240914', 68), ('20240915', 50), ('20240916', 26), ('20240917', 47), ('20240918', 30), ('20240919', 48)]",-98,整体下降趋势
7.40108E+18,爰情故事里隐喻的真相,113,1,340442,340442,2024/8/9 10:00,"[('20240906', 197), ('20240907', 166), ('20240908', 101), ('20240909', 57), ('20240910', 36), ('20240911', 39), ('20240912', 38), ('20240913', 41), ('20240914', 27), ('20240915', 41), ('20240916', 41), ('20240917', 23), ('20240918', 35), ('20240919', 42)]",-155,整体下降趋势
1.67479E+15,群体智慧,183,83,73679,887,2020/8/12 4:20,"[('20240915', 102), ('20240916', 99), ('20240917', 30), ('20240918', 24), ('20240919', 23)]",-79,整体下降趋势
7.40058E+18,揭开爱情故事的心理面纱,113,29,2202562,75950,2024/8/8 2:01,"[('20240906', 197), ('20240907', 166), ('20240908', 101), ('20240909', 57), ('20240910', 36), ('20240911', 39), ('20240912', 38), ('20240913', 41), ('20240914', 27), ('20240915', 41), ('20240916', 41), ('20240917', 23), ('20240918', 35), ('20240919', 42)]",-155,整体下降趋势
7.41446E+18,脱单，感恩遇见感谢大家支持，说出你的想法！,93,1,5734,5734,2024/9/14 11:27,"[('20240914', 23), ('20240915', 23), ('20240916', 48), ('20240917', 50), ('20240918', 35), ('20240919', 24)]",1,整体上升趋势
7.40058E+18,爱情故事里隐喻的真相,113,20,2514580,125729,2024/8/8 2:01,"[('20240906', 197), ('20240907', 166), ('20240908', 101), ('20240909', 57), ('20240910', 36), ('20240911', 39), ('20240912', 38), ('20240913', 41), ('20240914', 27), ('20240915', 41), ('20240916', 41), ('20240917', 23), ('20240918', 35), ('20240919', 42)]",-155,整体下降趋势
1.73742E+15,安妮情感电台,63,1049,16546775,15773,2022/7/4 10:07,"[('20240906', 23), ('20240907', 23), ('20240908', 22), ('20240909', 22), ('20240910', 22), ('20240911', 29), ('20240912', 21), ('20240913', 23), ('20240914', 21), ('20240915', 65), ('20240916', 29), ('20240917', 22), ('20240918', 22), ('20240919', 25)]",2,整体上升趋势
1.64457E+15,博士老公,63,172,1448742,8422,2019/9/13 14:13,"[('20240906', 21), ('20240907', 22), ('20240908', 21), ('20240909', 28), ('20240910', 22), ('20240911', 22), ('20240912', 0), ('20240912', 23), ('20240913', 174), ('20240913', 0), ('20240914', 42), ('20240915', 29), ('20240916', 22), ('20240917', 22), ('20240918', 29), ('20240919', 23)]",2,整体上升趋势
1.62291E+15,儿子和母亲,49,78,6070847,77831,2019/1/17 12:51,"[('20240919', 23)]",0,无明显趋势变化
1.72416E+15,周至红娘壹号,22,25,300748,12029,2022/2/8 3:22,"[('20240907', 21), ('20240908', 22), ('20240910', 22), ('20240918', 21), ('20240919', 22)]",1,整体上升趋势
1.63337E+15,男人把你当外人的五个表现,36,39,622342,15957,2019/5/12 23:28,"[('20240910', 28), ('20240916', 28), ('20240917', 21), ('20240918', 28), ('20240919', 22)]",-6,整体下降趋势
1.61884E+15,玲玲有话说,25,5,114774,22954,2018/12/3 12:51,"[('20240906', 21), ('20240907', 21), ('20240908', 21), ('20240909', 21), ('20240910', 21), ('20240911', 21), ('20240912', 21), ('20240914', 21), ('20240915', 21), ('20240916', 21), ('20240917', 21), ('20240918', 22), ('20240919', 23)]",2,整体上升趋势
1.62961E+15,致第三者,108,226,17827072,78880,2019/4/1 11:29,"[('20240906', 24), ('20240907', 31), ('20240908', 38), ('20240909', 30), ('20240910', 30), ('20240911', 38), ('20240912', 30), ('20240913', 36), ('20240914', 57), ('20240915', 30), ('20240916', 22), ('20240917', 43), ('20240918', 23), ('20240919', 30)]",6,整体上升趋势
1.72488E+15,带娃再婚,23,13,287610,22123,2022/2/16 1:17,"[('20240907', 21), ('20240908', 21), ('20240910', 21), ('20240914', 22), ('20240917', 21), ('20240918', 21), ('20240919', 21)]",0,无明显趋势变化
1.6833E+15,被男人疼爱的女人,31,4,780513,195128,2020/11/14 0:59,"[('20240906', 22), ('20240908', 21), ('20240909', 21), ('20240911', 21), ('20240912', 21), ('20240914', 29), ('20240918', 21), ('20240919', 22)]",0,无明显趋势变化
1.67163E+15,选择的能力,189,50,163123,3262,2020/7/8 5:41,"[('20240906', 21), ('20240913', 21), ('20240915', 103), ('20240916', 75), ('20240917', 59), ('20240918', 30), ('20240919', 22)]",1,整体上升趋势
7.36139E+18,越南女人谈中国男人,35,1,98358,98358,2024/4/24 10:57,"[('20240906', 29), ('20240907', 21), ('20240908', 35), ('20240909', 21), ('20240910', 21), ('20240911', 23), ('20240912', 21), ('20240913', 30), ('20240914', 21), ('20240915', 21), ('20240916', 22), ('20240917', 21), ('20240918', 23), ('20240919', 22)]",-7,整体下降趋势
1.76476E+15,男人规划,22,1,34827,34827,2023/5/2 5:22,"[('20240906', 21), ('20240908', 28), ('20240911', 28), ('20240918', 21), ('20240919', 21)]",0,无明显趋势变化
1.70959E+15,富豪择偶标准,23,9,99715,11079,2021/8/31 7:17,"[('20240918', 21), ('20240919', 22)]",1,整体上升趋势
1.65462E+15,夫妻纠纷,38,694,266384700,383839,2020/1/2 12:00,"[('20240906', 23), ('20240907', 21), ('20240908', 0), ('20240908', 22), ('20240909', 39), ('20240910', 21), ('20240911', 22), ('20240912', 0), ('20240912', 28), ('20240913', 22), ('20240914', 48), ('20240914', 0), ('20240915', 29), ('20240915', 0), ('20240916', 21), ('20240917', 63), ('20240918', 28), ('20240919', 22)]",-1,整体下降趋势
1.70702E+15,认知修行,40,65,67470,1038,2021/8/2 21:27,"[('20240906', 22), ('20240907', 21), ('20240908', 22), ('20240909', 22), ('20240910', 21), ('20240911', 21), ('20240912', 22), ('20240915', 28), ('20240917', 21), ('20240918', 31), ('20240919', 23)]",1,整体上升趋势
1.71909E+15,拥抱情人节涂磊教你相处之道,60,34,22789769,670287,2021/12/14 4:40,"[('20240906', 22), ('20240907', 48), ('20240908', 21), ('20240909', 35), ('20240910', 21), ('20240911', 21), ('20240912', 21), ('20240913', 29), ('20240914', 21), ('20240915', 29), ('20240916', 21), ('20240917', 22), ('20240918', 43), ('20240919', 22)]",0,无明显趋势变化
1.64883E+15,爱的序位,89,169,248689,1471,2019/10/30 14:51,"[('20240919', 29)]",0,无明显趋势变化
1.63819E+15,老公脾气不好,44,44,275424,6259,2019/7/5 3:02,"[('20240906', 28), ('20240907', 21), ('20240908', 21), ('20240909', 21), ('20240910', 21), ('20240911', 21), ('20240912', 21), ('20240913', 35), ('20240914', 21), ('20240915', 21), ('20240916', 21), ('20240917', 21), ('20240918', 28), ('20240919', 21)]",-7,整体下降趋势
1.76401E+15,图片掘金计划,25,7069,19821112,2803,2023/4/23 22:59,"[('20240906', 21), ('20240907', 21), ('20240908', 21), ('20240909', 22), ('20240910', 21), ('20240917', 23), ('20240918', 23), ('20240919', 21)]",0,无明显趋势变化
1.66895E+15,以后不指望任何人心疼我,22,306,453431,1481,2020/6/8 16:52,"[('20240908', 22), ('20240909', 23), ('20240910', 21), ('20240911', 21), ('20240912', 21), ('20240917', 21), ('20240918', 21), ('20240919', 22)]",0,无明显趋势变化
1.77151E+15,纯聊友,28,23,6028186,262095,2023/7/15 18:49,"[('20240906', 21), ('20240907', 21), ('20240908', 21), ('20240909', 21), ('20240910', 22), ('20240912', 21), ('20240915', 23), ('20240918', 25), ('20240919', 22)]",1,整体上升趋势
1.66221E+15,中老婚姻,22,132,7768851,58854,2020/3/26 6:23,"[('20240907', 21), ('20240908', 22), ('20240909', 22), ('20240910', 21), ('20240911', 40), ('20240913', 21), ('20240914', 21), ('20240915', 21), ('20240916', 21), ('20240918', 21), ('20240919', 22)]",1,整体上升趋势
1.75463E+15,二婚市场的真实现状,35,14,288730,20623,2023/1/10 11:06,"[('20240906', 21), ('20240908', 35), ('20240909', 28), ('20240911', 22), ('20240912', 21), ('20240913', 22), ('20240914', 21), ('20240915', 30), ('20240916', 21), ('20240917', 23), ('20240918', 21), ('20240919', 21)]",0,无明显趋势变化
1.66774E+15,希望能认真看完吧,48,43,10138838,235786,2020/5/26 8:20,"[('20240906', 39), ('20240907', 50), ('20240908', 40), ('20240909', 53), ('20240910', 21), ('20240911', 63), ('20240912', 56), ('20240913', 100), ('20240914', 39), ('20240915', 29), ('20240916', 59), ('20240917', 22), ('20240918', 22), ('20240919', 22)]",-17,整体下降趋势
1.73879E+15,女生婚前必看,23,65,4989145,76756,2022/7/19 13:21,"[('20240911', 45), ('20240912', 21), ('20240914', 22), ('20240915', 22), ('20240917', 45), ('20240918', 21), ('20240919', 21)]",-24,整体下降趋势
7.4152E+18,张醒之老师谈女人,29,1,572,572,2024/9/16 11:26,"[('20240916', 23), ('20240917', 24), ('20240918', 22), ('20240919', 22)]",-1,整体下降趋势
1.63196E+15,爱面子的男人,137,164,2535429,15459,2019/4/27 9:42,"[('20240906', 30), ('20240907', 0), ('20240907', 49), ('20240908', 43), ('20240909', 62), ('20240910', 0), ('20240910', 29), ('20240911', 29), ('20240912', 49), ('20240913', 35), ('20240914', 0), ('20240914', 61), ('20240915', 22), ('20240916', 36), ('20240917', 35), ('20240918', 37), ('20240919', 49)]",19,整体上升趋势
